抽せん日,候補_3桁,予測番号,百,十,一,joint_prob,model_name,feature_set,gen_at,source,EV_gross,EV_net,price,expected_payout
2025-12-15,536,536,5,3,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,535,535,5,3,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,534,534,5,3,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,533,533,5,3,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,532,532,5,3,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,530,530,5,3,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,529,529,5,2,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,560,560,5,6,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,559,559,5,5,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,558,558,5,5,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,557,557,5,5,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,556,556,5,5,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,555,555,5,5,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,554,554,5,5,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,553,553,5,5,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,552,552,5,5,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,551,551,5,5,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,550,550,5,5,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,548,548,5,4,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,546,546,5,4,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,545,545,5,4,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,576,576,5,7,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,575,575,5,7,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,574,574,5,7,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,573,573,5,7,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,571,571,5,7,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,570,570,5,7,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,569,569,5,6,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,568,568,5,6,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,567,567,5,6,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,566,566,5,6,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,565,565,5,6,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,564,564,5,6,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,563,563,5,6,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,562,562,5,6,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,561,561,5,6,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,592,592,5,9,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,591,591,5,9,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,590,590,5,9,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,589,589,5,8,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,588,588,5,8,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,587,587,5,8,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,586,586,5,8,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,585,585,5,8,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,583,583,5,8,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,582,582,5,8,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,581,581,5,8,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,580,580,5,8,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,579,579,5,7,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,577,577,5,7,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,608,608,6,0,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,607,607,6,0,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,606,606,6,0,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,605,605,6,0,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,604,604,6,0,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,603,603,6,0,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,602,602,6,0,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,601,601,6,0,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,600,600,6,0,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,599,599,5,9,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,598,598,5,9,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,596,596,5,9,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,595,595,5,9,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,594,594,5,9,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,593,593,5,9,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,624,624,6,2,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,622,622,6,2,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,620,620,6,2,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,619,619,6,1,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,618,618,6,1,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,617,617,6,1,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,616,616,6,1,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,615,615,6,1,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,614,614,6,1,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,613,613,6,1,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,612,612,6,1,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,611,611,6,1,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,609,609,6,0,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,096,96,0,9,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,095,95,0,9,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,093,93,0,9,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,092,92,0,9,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,091,91,0,9,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,090,90,0,9,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,088,88,0,8,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,087,87,0,8,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,086,86,0,8,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,085,85,0,8,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,084,84,0,8,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,083,83,0,8,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,082,82,0,8,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,081,81,0,8,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,640,640,6,4,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,639,639,6,3,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,638,638,6,3,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,634,634,6,3,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,633,633,6,3,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,632,632,6,3,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,629,629,6,2,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,628,628,6,2,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,627,627,6,2,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,626,626,6,2,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,625,625,6,2,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,656,656,6,5,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,655,655,6,5,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,653,653,6,5,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,651,651,6,5,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,650,650,6,5,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,649,649,6,4,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,648,648,6,4,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,647,647,6,4,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,646,646,6,4,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,645,645,6,4,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,644,644,6,4,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,643,643,6,4,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,642,642,6,4,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,641,641,6,4,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,670,670,6,7,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,669,669,6,6,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,668,668,6,6,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,667,667,6,6,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,666,666,6,6,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,665,665,6,6,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,664,664,6,6,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,663,663,6,6,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,662,662,6,6,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,661,661,6,6,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,660,660,6,6,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,659,659,6,5,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,658,658,6,5,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,688,688,6,8,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,687,687,6,8,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,686,686,6,8,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,685,685,6,8,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,683,683,6,8,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,682,682,6,8,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,681,681,6,8,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,679,679,6,7,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,678,678,6,7,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,677,677,6,7,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,676,676,6,7,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,674,674,6,7,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,673,673,6,7,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,704,704,7,0,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,703,703,7,0,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,702,702,7,0,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,701,701,7,0,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,700,700,7,0,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,699,699,6,9,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,698,698,6,9,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,697,697,6,9,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,696,696,6,9,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,695,695,6,9,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,694,694,6,9,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,693,693,6,9,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,692,692,6,9,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,691,691,6,9,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,690,690,6,9,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,689,689,6,8,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,080,80,0,8,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,079,79,0,7,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,078,78,0,7,8,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,077,77,0,7,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,074,74,0,7,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,073,73,0,7,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,071,71,0,7,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,070,70,0,7,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,067,67,0,6,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,066,66,0,6,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,065,65,0,6,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,717,717,7,1,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,716,716,7,1,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,715,715,7,1,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,714,714,7,1,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,713,713,7,1,3,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,712,712,7,1,2,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,711,711,7,1,1,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,710,710,7,1,0,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,709,709,7,0,9,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,707,707,7,0,7,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,706,706,7,0,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,705,705,7,0,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,736,736,7,3,6,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,735,735,7,3,5,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
2025-12-15,734,734,7,3,4,0.0,RandomForestClassifier,safe_w200,2025-12-15T09:15:59,predict_next_joint,0.0,-200.0,200.0,0.0
