抽せん日,番号,rank,joint_prob,expected_payout,price,EV_gross,EV_net,百,十,一,候補_3桁,feature_set,model_name
2025-11-03,320,22,0.0021515909443226,193.64318498903398,200.0,193.64318498903398,-6.356815010966017,3,2,0,320,V5_joint,CalibratedJoint
2025-11-03,805,23,0.0021494639625049,193.451756625441,200.0,193.451756625441,-6.548243374559007,8,0,5,805,V5_joint,CalibratedJoint
2025-11-03,139,24,0.0020945156656419,188.506409907771,200.0,188.506409907771,-11.493590092228999,1,3,9,139,V5_joint,CalibratedJoint
2025-11-03,799,25,0.0020906403082079,188.157627738711,200.0,188.157627738711,-11.842372261289,7,9,9,799,V5_joint,CalibratedJoint
2025-11-03,936,26,0.0020843337319711,187.590035877399,200.0,187.590035877399,-12.409964122600996,9,3,6,936,V5_joint,CalibratedJoint
2025-11-03,207,27,0.0020830512155491,187.474609399419,200.0,187.474609399419,-12.525390600581005,2,0,7,207,V5_joint,CalibratedJoint
2025-11-03,502,28,0.0020793771856312,187.143946706808,200.0,187.143946706808,-12.85605329319199,5,0,2,502,V5_joint,CalibratedJoint
2025-11-03,708,29,0.0020397202568303,183.57482311472702,200.0,183.57482311472702,-16.425176885272975,7,0,8,708,V5_joint,CalibratedJoint
2025-11-03,036,30,0.0020128097271656,181.152875444904,200.0,181.152875444904,-18.847124555096002,0,3,6,036,V5_joint,CalibratedJoint
2025-11-03,482,31,0.0019789546998939,178.105922990451,200.0,178.105922990451,-21.894077009548994,4,8,2,482,V5_joint,CalibratedJoint
2025-11-03,364,32,0.0019543395443626,175.890558992634,200.0,175.890558992634,-24.109441007366,3,6,4,364,V5_joint,CalibratedJoint
2025-11-03,630,33,0.0019372566792025,174.353101128225,200.0,174.353101128225,-25.646898871774994,6,3,0,630,V5_joint,CalibratedJoint
2025-11-03,099,34,0.001916058977316,172.44530795844,200.0,172.44530795844,-27.554692041560003,0,9,9,099,V5_joint,CalibratedJoint
2025-11-03,374,35,0.0018993292916936,170.939636252424,200.0,170.939636252424,-29.06036374757599,3,7,4,374,V5_joint,CalibratedJoint
2025-11-03,588,36,0.0018589647465682,167.30682719113798,200.0,167.30682719113798,-32.693172808862016,5,8,8,588,V5_joint,CalibratedJoint
2025-11-03,427,37,0.0018318953364572,164.870580281148,200.0,164.870580281148,-35.129419718852006,4,2,7,427,V5_joint,CalibratedJoint
2025-11-03,978,38,0.0017874547731002,160.870929579018,200.0,160.870929579018,-39.129070420982,9,7,8,978,V5_joint,CalibratedJoint
2025-11-03,168,39,0.0016855325284287,151.69792755858302,200.0,151.69792755858302,-48.30207244141698,1,6,8,168,V5_joint,CalibratedJoint
2025-11-03,680,40,0.001670753686857,150.36783181713,200.0,150.36783181713,-49.632168182870004,6,8,0,680,V5_joint,CalibratedJoint
2025-11-03,020,41,0.0016630829587783,149.677466290047,200.0,149.677466290047,-50.32253370995301,0,2,0,020,V5_joint,CalibratedJoint
2025-11-03,638,42,0.0016525480849361,148.729327644249,200.0,148.729327644249,-51.270672355751,6,3,8,638,V5_joint,CalibratedJoint
2025-11-03,614,43,0.0016157617155156,145.418554396404,200.0,145.418554396404,-54.581445603595995,6,1,4,614,V5_joint,CalibratedJoint
2025-11-03,052,44,0.0016139948629605,145.259537666445,200.0,145.259537666445,-54.740462333555,0,5,2,052,V5_joint,CalibratedJoint
2025-11-03,856,45,0.0016115537608311,145.039838474799,200.0,145.039838474799,-54.96016152520099,8,5,6,856,V5_joint,CalibratedJoint
2025-11-03,422,46,0.0016114966735029,145.034700615261,200.0,145.034700615261,-54.96529938473901,4,2,2,422,V5_joint,CalibratedJoint
2025-11-03,337,47,0.0015978000844402,143.802007599618,200.0,143.802007599618,-56.19799240038199,3,3,7,337,V5_joint,CalibratedJoint
2025-11-03,033,48,0.001589446627701,143.05019649309,200.0,143.05019649309,-56.94980350691,0,3,3,033,V5_joint,CalibratedJoint
2025-11-03,543,49,0.001577445611389,141.97010502500999,200.0,141.97010502500999,-58.029894974990015,5,4,3,543,V5_joint,CalibratedJoint
2025-11-03,313,50,0.0015426071014996,138.834639134964,200.0,138.834639134964,-61.16536086503601,3,1,3,313,V5_joint,CalibratedJoint
2025-11-03,128,51,0.0015355249342076,138.197244078684,200.0,138.197244078684,-61.80275592131599,1,2,8,128,V5_joint,CalibratedJoint
2025-11-03,224,52,0.0015345653369481,138.110880325329,200.0,138.110880325329,-61.88911967467101,2,2,4,224,V5_joint,CalibratedJoint
2025-11-03,187,53,0.0015222029750236,136.99826775212398,200.0,136.99826775212398,-63.00173224787602,1,8,7,187,V5_joint,CalibratedJoint
2025-11-03,218,54,0.0015024114018512,135.217026166608,200.0,135.217026166608,-64.78297383339199,2,1,8,218,V5_joint,CalibratedJoint
2025-11-03,209,55,0.0014707606697347,132.368460276123,200.0,132.368460276123,-67.63153972387701,2,0,9,209,V5_joint,CalibratedJoint
2025-11-03,729,56,0.0014688710873163,132.19839785846702,200.0,132.19839785846702,-67.80160214153298,7,2,9,729,V5_joint,CalibratedJoint
2025-11-03,000,57,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,0,000,V5_joint,CalibratedJoint
2025-11-03,002,58,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,2,002,V5_joint,CalibratedJoint
2025-11-03,003,59,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,3,003,V5_joint,CalibratedJoint
2025-11-03,006,60,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,6,006,V5_joint,CalibratedJoint
2025-11-03,007,61,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,7,007,V5_joint,CalibratedJoint
2025-11-03,008,62,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,8,008,V5_joint,CalibratedJoint
2025-11-03,009,63,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,0,9,009,V5_joint,CalibratedJoint
2025-11-03,013,64,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,1,3,013,V5_joint,CalibratedJoint
2025-11-03,014,65,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,1,4,014,V5_joint,CalibratedJoint
2025-11-03,016,66,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,1,6,016,V5_joint,CalibratedJoint
2025-11-03,017,67,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,1,7,017,V5_joint,CalibratedJoint
2025-11-03,018,68,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,1,8,018,V5_joint,CalibratedJoint
2025-11-03,019,69,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,1,9,019,V5_joint,CalibratedJoint
2025-11-03,021,70,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,2,1,021,V5_joint,CalibratedJoint
2025-11-03,022,71,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,2,2,022,V5_joint,CalibratedJoint
2025-11-03,023,72,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,2,3,023,V5_joint,CalibratedJoint
2025-11-03,024,73,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,2,4,024,V5_joint,CalibratedJoint
2025-11-03,028,74,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,2,8,028,V5_joint,CalibratedJoint
2025-11-03,030,75,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,3,0,030,V5_joint,CalibratedJoint
2025-11-03,031,76,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,3,1,031,V5_joint,CalibratedJoint
2025-11-03,032,77,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,3,2,032,V5_joint,CalibratedJoint
2025-11-03,034,78,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,3,4,034,V5_joint,CalibratedJoint
2025-11-03,035,79,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,3,5,035,V5_joint,CalibratedJoint
2025-11-03,041,80,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,4,1,041,V5_joint,CalibratedJoint
2025-11-03,042,81,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,4,2,042,V5_joint,CalibratedJoint
2025-11-03,043,82,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,4,3,043,V5_joint,CalibratedJoint
2025-11-03,044,83,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,4,4,044,V5_joint,CalibratedJoint
2025-11-03,047,84,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,4,7,047,V5_joint,CalibratedJoint
2025-11-03,048,85,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,4,8,048,V5_joint,CalibratedJoint
2025-11-03,050,86,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,5,0,050,V5_joint,CalibratedJoint
2025-11-03,051,87,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,5,1,051,V5_joint,CalibratedJoint
2025-11-03,053,88,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,5,3,053,V5_joint,CalibratedJoint
2025-11-03,054,89,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,5,4,054,V5_joint,CalibratedJoint
2025-11-03,059,90,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,5,9,059,V5_joint,CalibratedJoint
2025-11-03,060,91,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,6,0,060,V5_joint,CalibratedJoint
2025-11-03,063,92,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,6,3,063,V5_joint,CalibratedJoint
2025-11-03,065,93,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,6,5,065,V5_joint,CalibratedJoint
2025-11-03,067,94,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,6,7,067,V5_joint,CalibratedJoint
2025-11-03,068,95,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,6,8,068,V5_joint,CalibratedJoint
2025-11-03,071,96,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,7,1,071,V5_joint,CalibratedJoint
2025-11-03,074,97,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,7,4,074,V5_joint,CalibratedJoint
2025-11-03,075,98,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,7,5,075,V5_joint,CalibratedJoint
2025-11-03,076,99,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,7,6,076,V5_joint,CalibratedJoint
2025-11-03,081,100,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,8,1,081,V5_joint,CalibratedJoint
2025-11-03,082,101,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,8,2,082,V5_joint,CalibratedJoint
2025-11-03,087,102,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,8,7,087,V5_joint,CalibratedJoint
2025-11-03,088,103,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,8,8,088,V5_joint,CalibratedJoint
2025-11-03,089,104,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,8,9,089,V5_joint,CalibratedJoint
2025-11-03,091,105,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,9,1,091,V5_joint,CalibratedJoint
2025-11-03,092,106,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,9,2,092,V5_joint,CalibratedJoint
2025-11-03,093,107,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,9,3,093,V5_joint,CalibratedJoint
2025-11-03,094,108,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,9,4,094,V5_joint,CalibratedJoint
2025-11-03,097,109,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,9,7,097,V5_joint,CalibratedJoint
2025-11-03,098,110,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,0,9,8,098,V5_joint,CalibratedJoint
2025-11-03,101,111,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,0,1,101,V5_joint,CalibratedJoint
2025-11-03,103,112,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,0,3,103,V5_joint,CalibratedJoint
2025-11-03,104,113,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,0,4,104,V5_joint,CalibratedJoint
2025-11-03,105,114,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,0,5,105,V5_joint,CalibratedJoint
2025-11-03,106,115,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,0,6,106,V5_joint,CalibratedJoint
2025-11-03,109,116,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,0,9,109,V5_joint,CalibratedJoint
2025-11-03,110,117,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,0,110,V5_joint,CalibratedJoint
2025-11-03,112,118,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,2,112,V5_joint,CalibratedJoint
2025-11-03,113,119,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,3,113,V5_joint,CalibratedJoint
2025-11-03,114,120,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,4,114,V5_joint,CalibratedJoint
2025-11-03,117,121,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,7,117,V5_joint,CalibratedJoint
2025-11-03,118,122,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,8,118,V5_joint,CalibratedJoint
2025-11-03,119,123,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,1,9,119,V5_joint,CalibratedJoint
2025-11-03,123,124,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,2,3,123,V5_joint,CalibratedJoint
2025-11-03,124,125,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,2,4,124,V5_joint,CalibratedJoint
2025-11-03,125,126,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,2,5,125,V5_joint,CalibratedJoint
2025-11-03,126,127,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,2,6,126,V5_joint,CalibratedJoint
2025-11-03,127,128,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,2,7,127,V5_joint,CalibratedJoint
2025-11-03,130,129,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,3,0,130,V5_joint,CalibratedJoint
2025-11-03,134,130,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,3,4,134,V5_joint,CalibratedJoint
2025-11-03,136,131,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,3,6,136,V5_joint,CalibratedJoint
2025-11-03,137,132,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,3,7,137,V5_joint,CalibratedJoint
2025-11-03,138,133,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,3,8,138,V5_joint,CalibratedJoint
2025-11-03,140,134,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,4,0,140,V5_joint,CalibratedJoint
2025-11-03,144,135,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,4,4,144,V5_joint,CalibratedJoint
2025-11-03,145,136,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,4,5,145,V5_joint,CalibratedJoint
2025-11-03,147,137,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,4,7,147,V5_joint,CalibratedJoint
2025-11-03,148,138,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,4,8,148,V5_joint,CalibratedJoint
2025-11-03,151,139,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,5,1,151,V5_joint,CalibratedJoint
2025-11-03,153,140,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,5,3,153,V5_joint,CalibratedJoint
2025-11-03,154,141,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,5,4,154,V5_joint,CalibratedJoint
2025-11-03,156,142,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,5,6,156,V5_joint,CalibratedJoint
2025-11-03,158,143,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,5,8,158,V5_joint,CalibratedJoint
2025-11-03,160,144,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,0,160,V5_joint,CalibratedJoint
2025-11-03,161,145,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,1,161,V5_joint,CalibratedJoint
2025-11-03,162,146,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,2,162,V5_joint,CalibratedJoint
2025-11-03,163,147,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,3,163,V5_joint,CalibratedJoint
2025-11-03,164,148,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,4,164,V5_joint,CalibratedJoint
2025-11-03,167,149,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,7,167,V5_joint,CalibratedJoint
2025-11-03,169,150,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,6,9,169,V5_joint,CalibratedJoint
2025-11-03,170,151,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,7,0,170,V5_joint,CalibratedJoint
2025-11-03,171,152,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,7,1,171,V5_joint,CalibratedJoint
2025-11-03,174,153,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,7,4,174,V5_joint,CalibratedJoint
2025-11-03,175,154,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,7,5,175,V5_joint,CalibratedJoint
2025-11-03,178,155,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,7,8,178,V5_joint,CalibratedJoint
2025-11-03,179,156,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,7,9,179,V5_joint,CalibratedJoint
2025-11-03,180,157,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,8,0,180,V5_joint,CalibratedJoint
2025-11-03,183,158,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,8,3,183,V5_joint,CalibratedJoint
2025-11-03,184,159,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,8,4,184,V5_joint,CalibratedJoint
2025-11-03,188,160,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,8,8,188,V5_joint,CalibratedJoint
2025-11-03,193,161,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,9,3,193,V5_joint,CalibratedJoint
2025-11-03,196,162,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,9,6,196,V5_joint,CalibratedJoint
2025-11-03,197,163,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,9,7,197,V5_joint,CalibratedJoint
2025-11-03,199,164,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,1,9,9,199,V5_joint,CalibratedJoint
2025-11-03,201,165,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,0,1,201,V5_joint,CalibratedJoint
2025-11-03,202,166,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,0,2,202,V5_joint,CalibratedJoint
2025-11-03,203,167,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,0,3,203,V5_joint,CalibratedJoint
2025-11-03,205,168,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,0,5,205,V5_joint,CalibratedJoint
2025-11-03,208,169,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,0,8,208,V5_joint,CalibratedJoint
2025-11-03,210,170,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,1,0,210,V5_joint,CalibratedJoint
2025-11-03,215,171,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,1,5,215,V5_joint,CalibratedJoint
2025-11-03,216,172,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,1,6,216,V5_joint,CalibratedJoint
2025-11-03,217,173,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,1,7,217,V5_joint,CalibratedJoint
2025-11-03,219,174,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,1,9,219,V5_joint,CalibratedJoint
2025-11-03,220,175,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,2,0,220,V5_joint,CalibratedJoint
2025-11-03,222,176,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,2,2,222,V5_joint,CalibratedJoint
2025-11-03,226,177,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,2,6,226,V5_joint,CalibratedJoint
2025-11-03,230,178,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,3,0,230,V5_joint,CalibratedJoint
2025-11-03,232,179,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,3,2,232,V5_joint,CalibratedJoint
2025-11-03,235,180,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,3,5,235,V5_joint,CalibratedJoint
2025-11-03,236,181,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,3,6,236,V5_joint,CalibratedJoint
2025-11-03,237,182,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,3,7,237,V5_joint,CalibratedJoint
2025-11-03,239,183,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,3,9,239,V5_joint,CalibratedJoint
2025-11-03,240,184,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,4,0,240,V5_joint,CalibratedJoint
2025-11-03,241,185,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,4,1,241,V5_joint,CalibratedJoint
2025-11-03,242,186,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,4,2,242,V5_joint,CalibratedJoint
2025-11-03,243,187,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,4,3,243,V5_joint,CalibratedJoint
2025-11-03,245,188,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,4,5,245,V5_joint,CalibratedJoint
2025-11-03,246,189,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,4,6,246,V5_joint,CalibratedJoint
2025-11-03,250,190,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,5,0,250,V5_joint,CalibratedJoint
2025-11-03,251,191,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,5,1,251,V5_joint,CalibratedJoint
2025-11-03,252,192,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,5,2,252,V5_joint,CalibratedJoint
2025-11-03,257,193,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,5,7,257,V5_joint,CalibratedJoint
2025-11-03,258,194,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,5,8,258,V5_joint,CalibratedJoint
2025-11-03,261,195,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,6,1,261,V5_joint,CalibratedJoint
2025-11-03,262,196,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,6,2,262,V5_joint,CalibratedJoint
2025-11-03,264,197,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,6,4,264,V5_joint,CalibratedJoint
2025-11-03,265,198,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,6,5,265,V5_joint,CalibratedJoint
2025-11-03,267,199,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,6,7,267,V5_joint,CalibratedJoint
2025-11-03,268,200,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,6,8,268,V5_joint,CalibratedJoint
2025-11-03,270,201,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,0,270,V5_joint,CalibratedJoint
2025-11-03,271,202,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,1,271,V5_joint,CalibratedJoint
2025-11-03,272,203,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,2,272,V5_joint,CalibratedJoint
2025-11-03,273,204,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,3,273,V5_joint,CalibratedJoint
2025-11-03,274,205,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,4,274,V5_joint,CalibratedJoint
2025-11-03,276,206,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,6,276,V5_joint,CalibratedJoint
2025-11-03,277,207,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,7,7,277,V5_joint,CalibratedJoint
2025-11-03,280,208,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,8,0,280,V5_joint,CalibratedJoint
2025-11-03,281,209,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,8,1,281,V5_joint,CalibratedJoint
2025-11-03,282,210,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,8,2,282,V5_joint,CalibratedJoint
2025-11-03,283,211,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,8,3,283,V5_joint,CalibratedJoint
2025-11-03,286,212,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,8,6,286,V5_joint,CalibratedJoint
2025-11-03,287,213,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,8,7,287,V5_joint,CalibratedJoint
2025-11-03,290,214,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,9,0,290,V5_joint,CalibratedJoint
2025-11-03,291,215,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,9,1,291,V5_joint,CalibratedJoint
2025-11-03,292,216,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,9,2,292,V5_joint,CalibratedJoint
2025-11-03,293,217,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,9,3,293,V5_joint,CalibratedJoint
2025-11-03,297,218,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,9,7,297,V5_joint,CalibratedJoint
2025-11-03,298,219,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,2,9,8,298,V5_joint,CalibratedJoint
2025-11-03,302,220,0.0014601068752318,131.409618770862,200.0,131.409618770862,-68.59038122913799,3,0,2,302,V5_joint,CalibratedJoint
